Flow ID,Flow Name,Flow Message ID,Flow Message Name,Flow Message Channel,Status,Delivered,Unique Opens,Open Rate,Unique Clicks,Click Rate,Placed Order,Placed Order Rate,Revenue,Revenue per Recipient,Unsub Rate,Complaint Rate,Bounce Rate,Tags,Client ID,Client Name
SzK9L4,MM | Abandoned Checkout Flow DONE,SvK5Ge,Email #4B Welcome Offer Expiry,Email,live,106,28,0.26415,2,0.01887,0,0,0,0,0.01887,0,0.01852,,4,CanineDrops
WBbGuA,MM | Abandoned Checkout SMS DONE,SpiSQZ,Copy of SMS #1,SMS,live,1,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WBbGuA,MM | Abandoned Checkout SMS DONE,UbJLmu,SMS #1,SMS,live,1,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WVKQyC,MM | Browse Abandonment Flow,VjTXLA,Email #1A Keen on snatching this?,Email,live,506,94,0.18577,19,0.03755,3,0.00593,242.34,0.47893,0.00395,0,0.00978,,4,CanineDrops
WVKQyC,MM | Browse Abandonment Flow,S6RYiq,Email #1B - Still on your mind? Reminder of welcome offer,Email,live,10,4,0.4,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WVKQyC,MM | Browse Abandonment Flow,U3gncU,Email #2A Text base Reminder. Anything we can help with? See What's New>,Email,live,76,41,0.53947,3,0.03947,0,0,0,0,0,0,0,,4,CanineDrops
WVKQyC,MM | Browse Abandonment Flow,SJ32FU,Email #2B - We're here to help...Any questions? Offer Reminder,Email,live,449,112,0.24944,14,0.03118,1,0.00223,55.98,0.12468,0.00445,0,0.00222,,4,CanineDrops
WVKQyC,MM | Browse Abandonment Flow,RXMReF,Email #3B - Social Proof + Incentive/discount intro,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WVKQyC,MM | Browse Abandonment Flow,RvcPf3,Email #4B - Text based from founder... Last chance on offer,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
RZGBiG,MM | Browse Abandonment SMS,TN8uPb,Browse Abandonment,SMS,live,5,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WrTBWG,MM | NEW POST-PURCHASE FLOW,T4UBPp,Copy of Email #1 Reiterate community/Mission,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WrTBWG,MM | NEW POST-PURCHASE FLOW,WbZQUw,Copy of Email #1 Reiterate community/Mission,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WrTBWG,MM | NEW POST-PURCHASE FLOW,U2sFPA,Email #1 (NEW CUSTOMER) - THANK YOU + UPSELL,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WrTBWG,MM | NEW POST-PURCHASE FLOW,VyYNhT,Email #1 Loyal customer: personal thank you + big discount,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WrTBWG,MM | NEW POST-PURCHASE FLOW,SFMkeW,Email #1 Repeat Customer: Thank You,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
WrTBWG,MM | NEW POST-PURCHASE FLOW,Rwnvm6,New Customer: 2nd Purchase Incentive,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
UBYbbM,MM | Site Abandon Flow,SKDhjd,Email #1A - Welcome Back! Did you find what you were looking for?,Email,live,57,32,0.5614,1,0.01754,0,0,0,0,0.05263,0,0,,4,CanineDrops
UBYbbM,MM | Site Abandon Flow,XhUSfS,Email #1B - Category & Best sellers showcase,Email,live,403,55,0.13648,5,0.01241,0,0,0,0,0.00496,0,0.01225,,4,CanineDrops
UBYbbM,MM | Site Abandon Flow,TWuCbF,Email #2B - Us vs. Them,Email,live,342,36,0.10526,2,0.00585,0,0,0,0,0,0,0.0087,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,UP475V,"Email #1 Welcome Email/ Founder introduction, reiterate offer",Email,live,852,253,0.29695,50,0.05869,18,0.02113,1649.13002,1.9356,0.00587,0,0.01275,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,TUZSBJ,"Email #1 Welcome Email/ Founder introduction, reiterate offer",Email,live,746,126,0.1689,10,0.0134,0,0,0,0,0.00402,0,0.00134,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,TisP4N,"Email #1 Welcome Email/ Founder introduction, reiterate offer Test #2 May 24, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,WTiA5L,"Email #1 Welcome Email/ Founder introduction, reiterate offer Test #2 May 24, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,VEAZLk,"Email #2 Brand story, USP, Bestsellers highlights...Reiterate offer",Email,live,648,123,0.18981,6,0.00926,1,0.00154,103.97,0.16045,0.00309,0,0.00154,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,SrdL9G,Email #3 Social Proof & Testimonials Email,Email,live,549,86,0.15665,6,0.01093,0,0,0,0,0,0,0.00182,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,X6g7Cf,"Email #4 Offer reminder, talk through mission & best sellers Us vs Them.",Email,live,467,85,0.18201,11,0.02355,0,0,0,0,0.00428,0,0.00214,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,Tvbkxj,Email #5 Offer expires today Everything ok? reach out if you need support,Email,live,408,56,0.13725,0,0,0,0,0,0,0,0,0,,4,CanineDrops
Y3ZVUZ,MM | Welcome Flow DONE,RiLrBb,Resend Email 1 but with different SL/PT Welcome + Discount (could be plain text too),Email,live,559,51,0.09123,5,0.00894,1,0.00179,69.91,0.12506,0,0,0.00534,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,RDazLB,Copy of Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,Ygujxi,Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,STcEZR,Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,X75uDs,SMS #1,SMS,live,12,0,0,5,0.41667,1,0.08333,70.29,5.8575,0.08333,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,R6LMvn,SMS #2,SMS,live,7,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,Wu4s2P,SMS #3,SMS,live,3,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,U4BvTH,SMS #4,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
TwdHCu,MM | Welcome Series SMS DONE,Ve2kMz,SMS #7,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,4,CanineDrops
RWH3dh,MM | ABANDON CART FLOW DONE,XmLrRN,Email #1A Nudge + Support + Welcome Offer  (Familiar Greeting),Email,live,4,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
RWH3dh,MM | ABANDON CART FLOW DONE,RWtMbQ,Email #1B Nudge + Support + Welcome Offer,Email,live,35,12,0.34286,1,0.02857,0,0,0,0,0,0,0,,6,Nuvary
RWH3dh,MM | ABANDON CART FLOW DONE,VCydVW,Email #2A Text Based Reminder + Welcome Offer (REPEAT),Email,live,3,1,0.33333,0,0,0,0,0,0,0,0,0,,6,Nuvary
RWH3dh,MM | ABANDON CART FLOW DONE,S3GhzA,Email #2B Text Based Reminder + Welcome Offer,Email,live,29,11,0.37931,1,0.03448,0,0,0,0,0,0,0,,6,Nuvary
RWH3dh,MM | ABANDON CART FLOW DONE,RXEhgy,Email #3B What others are saying + Welcome Discount,Email,live,30,9,0.3,0,0,0,0,0,0,0,0.03333,0,,6,Nuvary
RWH3dh,MM | ABANDON CART FLOW DONE,XmxbQm,Email #4B Last chance to use Discount: Offer + Stock Reminder,Email,live,26,7,0.26923,0,0,0,0,0,0,0,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,R27XiS,Email #1A Nudge + Familiar Greeting,Email,live,7,5,0.71429,0,0,0,0,0,0,0,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,Scs7wU,Email #1B Nudge + Support + Welcome Discount,Email,live,54,29,0.53704,7,0.12963,3,0.05556,220.26,4.07889,0.01852,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,U7ycgp,Email #2A (Item) is ready to Ship,Email,live,41,22,0.53659,6,0.14634,2,0.04878,119.83,2.92268,0.04878,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,Uhn2gs,Email #2B Urgency Welcome Discount + Other best sellers,Email,live,26,9,0.34615,0,0,0,0,0,0,0,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,YaKKfy,Email #3A LAST CHANCE,Email,live,6,2,0.33333,0,0,0,0,0,0,0,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,SKGkB3,Email #3B Testimonial + Welcome Offer expiring,Email,live,33,10,0.30303,0,0,0,0,0,0,0,0,0,,6,Nuvary
SPta9x,MM | ABANDON CHECKOUT FLOW,UXRKSQ,"Email #4B TB from Founder, Welcome Offer expiring",Email,live,34,11,0.32353,0,0,0,0,0,0,0,0,0,,6,Nuvary
SfVtM3,MM | Abandoned Cart,VQMeMZ,SMS #1,SMS,live,2,0,0,1,0.5,0,0,0,0,0,0,0,,6,Nuvary
VdaW92,MM | Abandoned Checkout,UA9Twp,SMS #1,SMS,live,9,0,0,1,0.11111,0,0,0,0,0.11111,0,0,,6,Nuvary
UCJuCY,MM | BROWSE ABANDON FLOW DONE,WmHBSM,Email #1A - Keen on snatching this? More familiar tone,Email,live,119,65,0.54622,4,0.03361,1,0.0084,2.95,0.02479,0,0,0,,6,Nuvary
UCJuCY,MM | BROWSE ABANDON FLOW DONE,Wran9t,Email #1B - Reminder of the product they have,Email,live,158,43,0.27215,4,0.02532,0,0,0,0,0.01266,0,0,,6,Nuvary
UCJuCY,MM | BROWSE ABANDON FLOW DONE,Tp4pqD,Email #2A - Text based reminder. Anything we can help with? See what's new>,Email,live,106,54,0.50943,3,0.0283,0,0,0,0,0,0,0,,6,Nuvary
UCJuCY,MM | BROWSE ABANDON FLOW DONE,RSi35q,"Email #2B - Urgency: Our products are selling out, ask if they need help. Cross Sell (Text-based)",Email,live,180,90,0.5,4,0.02222,1,0.00556,69.15,0.38417,0.00556,0,0,,6,Nuvary
UCJuCY,MM | BROWSE ABANDON FLOW DONE,RuVvtw,Email #3A - Social Proof + Incentive/discount intro,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
UmFSAn,MM | Browse Abandonment,Wa7L6R,Browse Abandonment,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
XBisQy,MM | NEW POST-PURCHASE FLOW,SrTzcL,Copy of Email #1 Reiterate community/Mission,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
XBisQy,MM | NEW POST-PURCHASE FLOW,RY93gV,Copy of Email #1 Reiterate community/Mission,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
XBisQy,MM | NEW POST-PURCHASE FLOW,TprDcX,Email #1 (NEW CUSTOMER) - THANK YOU + UPSELL,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
XBisQy,MM | NEW POST-PURCHASE FLOW,UVXKFg,Email #1 Loyal customer: personal thank you + big discount,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
XBisQy,MM | NEW POST-PURCHASE FLOW,WgD7fU,Email #1 Repeat Customer: Thank You,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
XBisQy,MM | NEW POST-PURCHASE FLOW,WTE9Sx,New Customer: 2nd Purchase Incentive,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
U2Mc7B,MM | SITE ABANDONED FLOW DONE,VYekhr,Email #1A Welcome Back! Did you find what you were looking for?,Email,live,106,60,0.56604,1,0.00943,0,0,0,0,0,0,0,,6,Nuvary
U2Mc7B,MM | SITE ABANDONED FLOW DONE,Yr72wG,Email #1B (Keep) Category & Best sellers,Email,live,176,46,0.26136,6,0.03409,2,0.01136,144.7,0.82216,0.00568,0.00568,0,,6,Nuvary
U2Mc7B,MM | SITE ABANDONED FLOW DONE,RusKt9,Email #2 Brand Intro - Us vs. Them,Email,live,139,33,0.23741,2,0.01439,0,0,0,0,0,0,0,,6,Nuvary
U2Mc7B,MM | SITE ABANDONED FLOW DONE,SeHiC3,Email #2A Plain Text reminder / Bestsellers or new arrivals,Email,live,83,50,0.60241,0,0,0,0,0,0,0,0,0,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,Wra8bY,"Email #1 - Welcome Email, Community welcome, reiterate OFFER (Text-based)",Email,live,222,99,0.44595,15,0.06757,9,0.04054,713.28999,3.21302,0.01802,0,0.00448,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,VSxfeG,Email #1B - Resend Email 1 but with different SL/PT (Text-based),Email,live,76,7,0.09211,1,0.01316,0,0,0,0,0,0,0,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,VvZ4md,"Email #2 - Brand Story, USP, Bestsellers highlight...Reiterate OFFER",Email,live,150,41,0.27333,2,0.01333,1,0.00667,82.52,0.55013,0.00667,0.00667,0,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,RH3gr9,"Email #3 - Social Proof & Testimonials Email, reiterate offer",Email,live,125,40,0.32,3,0.024,0,0,0,0,0,0,0,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,RymZLH,Email #4 - Offer reminder talk thorugh mission & bestsellers. Us vs. Them,Email,live,109,20,0.18349,0,0,0,0,0,0,0,0,0,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,VbQ2Yy,"Email #5 - Offer expires today, Everything ok? Reach out if you need support",Email,live,82,26,0.31707,1,0.0122,1,0.0122,82.52,1.00634,0.0122,0,0,,6,Nuvary
SjkiZW,MM | WELCOME FLOW DONE,Tc8CCL,"Email #6 - Hail Mary ""You have store credit waiting, expires today"" email",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,SwDJT2,Copy of Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,WJwywB,Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,XTVpqt,Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,Wc8Lfn,SMS #1,SMS,live,38,0,0,19,0.5,9,0.23684,772.97999,20.34158,0.10526,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,RmeTZa,SMS #2,SMS,live,25,0,0,2,0.08,0,0,0,0,0.12,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,UW6F28,SMS #3,SMS,live,12,0,0,1,0.08333,1,0.08333,62.11,5.17583,0,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,YwWs36,SMS #4,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
QNR7HV,MM | Welcome Series SMS,Uj5Cpv,SMS #7,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,6,Nuvary
VT4sbi,Abandoned Cart Reminder - Shopify Added to Cart Trigger,TtBw4c,"Abandoned Cart, Email #1 [Email #1]",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
VT4sbi,Abandoned Cart Reminder - Shopify Added to Cart Trigger,Wrsesx,"Abandoned Cart, Email #2 [Omni-Channel]",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
VT4sbi,Abandoned Cart Reminder - Shopify Added to Cart Trigger,RFbCxH,SMS Abandoned Cart [SMS #1],SMS,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
W6cGqB,Abandoned Cart Reminder - Shopify Added to Cart Trigger,TEKLhv,"Abandoned Cart, Email #1 [Email #1]",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
W6cGqB,Abandoned Cart Reminder - Shopify Added to Cart Trigger,SqHF4f,"Abandoned Cart, Email #2 [Omni-Channel]",Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
W6cGqB,Abandoned Cart Reminder - Shopify Added to Cart Trigger,XSCzV6,SMS Abandoned Cart [SMS #1],SMS,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,UBhsUS,Email #1 Customer: Keen on snatching this?,Email,live,1158,199,0.17185,6,0.00518,2,0.00173,151.02,0.13041,0.00432,0,0.01026,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,VG53tk,Email #1B (REPEAT) Reminder of the product they have,Email,live,56,32,0.57143,0,0,0,0,0,0,0.05357,0,0,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,S7dgsn,Email #2 Email 2  Text Based Reminder. Anything we can help with? See what’s New >,Email,live,57,43,0.75439,0,0,0,0,0,0,0.03509,0,0,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,TgC7ke,Email #2 Plain Text email asking if they need any help / support. Cross sells too,Email,live,1220,339,0.27787,16,0.01311,7,0.00574,349.42,0.28641,0.0082,0,0.00813,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,SDB4HB,Email #3 Social Proof + Incentive/discount intro,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,RVWKKA,Email #4 Text-base from founder/last chance,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
R2rFTU,MM | ABANDONED BROWSE FLOW,S6x26V,Email #5 Final Boss offer,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),Ubuyr8,Email 1A:Nudge + Support + Welcome Offer,Email,live,186,56,0.30108,4,0.02151,2,0.01075,96.43,0.51844,0,0,0.02105,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),WnpQpG,Email 1B: Abandoned Cart (REPEAT) +OFFER,Email,live,3,1,0.33333,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),TWWUgA,Email 2A: Abandoned Cart + Welcome offer + Urgency,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),YaPHUb,Email 2B: Abandoned Cart (REPEAT) + FINAL OFFER,Email,live,3,1,0.33333,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),RAU8fK,"Email 2B: Abandoned Cart (REPEAT) + FINAL OFFER Test #1 May 12, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),QXT5D8,"Email 2B: Abandoned Cart (REPEAT) + FINAL OFFER Test #1 May 12, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),VKnMM5,Email 3A: Abandoned Cart + What others are saying + Welcome Discount expiring,Email,live,201,48,0.23881,0,0,0,0,0,0,0.00995,0,0.00495,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),QZ5zHQ,Email 3B: Abandoned Cart + What others are saying,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),XxNFhy,Email 4A: Abandoned Cart + Discount Expiring,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
QZ8bSf,MM | ABANDONED CART (FINISHED SKELETON),WUMCEV,Email 5A: [Before we release your order] + FREE SHIPPING,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
Rz4JcA,MM | ABANDONED CHECKOUT,QW3FzX,Email #1A - Welcome Offer + Checkout Urgency,Email,live,371,131,0.3531,19,0.05121,10,0.02695,752.38,2.02798,0.00809,0,0.0288,,5,Moments With Him
Rz4JcA,MM | ABANDONED CHECKOUT,TmuBH5,Email #1B - Same as non-purchaser/ more personalized,Email,live,2,2,1,0,0,0,0,0,0,0,0,0,,5,Moments With Him
Rz4JcA,MM | ABANDONED CHECKOUT,UwTsAV,Email #2A - Interpersonal/Founder-based checkout email,Email,live,1,1,1,0,0,0,0,0,0,0,0,0,,5,Moments With Him
Rz4JcA,MM | ABANDONED CHECKOUT,UM3w75,Email #2B - Interpersonal/Founder (Value based),Email,live,312,141,0.45192,6,0.01923,6,0.01923,361.63,1.15907,0.00321,0,0.01577,,5,Moments With Him
Rz4JcA,MM | ABANDONED CHECKOUT,Wjjk7q,Email #3A - Discount expires in a few hours (Text based),Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
Rz4JcA,MM | ABANDONED CHECKOUT,TftkVT,Email #4A - Impact that the product is creating,Email,draft,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
Uebs7A,MM | Abandoned Cart SMS,XP3d8y,SMS #1,SMS,live,11,0,0,2,0.18182,0,0,0,0,0.27273,0,0,,5,Moments With Him
Y74JiH,MM | Abandoned Checkout SMS,S6L3aD,SMS #1,SMS,live,16,0,0,1,0.0625,0,0,0,0,0.125,0,0,,5,Moments With Him
TYbb3r,MM | Browse Abandonment SMS,Xz2W4p,Browse Abandonment,SMS,live,31,0,0,2,0.06452,0,0,0,0,0.09677,0,0,,5,Moments With Him
WWsCNx,MM | SITE ABANDONED FLOW,UwZGFr,Email #1A: Category + Bestseller showcase,Email,live,1065,203,0.19061,5,0.00469,3,0.00282,159.45,0.14972,0.00939,0,0.01114,,5,Moments With Him
WWsCNx,MM | SITE ABANDONED FLOW,Y7RtGp,Email #1B: Brand Intro / Us vs. Them,Email,live,932,378,0.40558,8,0.00858,0,0,0,0,0.00751,0,0.00534,,5,Moments With Him
WWsCNx,MM | SITE ABANDONED FLOW,QW9VEt,Email #1B: Welcome Back! Did you find what you were looking for?,Email,live,44,26,0.59091,0,0,0,0,0,0,0.02273,0,0,,5,Moments With Him
WWsCNx,MM | SITE ABANDONED FLOW,SJzPaW,Email #2B: Plain text reminder / bestsellers or new arrivals,Email,live,35,23,0.65714,0,0,0,0,0,0,0.05714,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,TBcjei,Copy of Email #1 - Text based Founder intro (Best Performing format),Email,live,462,217,0.4697,45,0.0974,14,0.0303,715.55,1.54881,0.02165,0,0.00645,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,WKqmYF,Email #1 - Text based Founder intro (Best Performing format),Email,live,498,216,0.43373,47,0.09438,16,0.03213,994.07999,1.99614,0.01004,0,0.00599,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,YtcZ9L,"Email #2A - Brand Story, USP, Bestsellers, highlight...Reiterate offer",Email,live,334,104,0.31138,2,0.00599,0,0,0,0,0.00898,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,U69Bck,"Email #2A - Brand Story, USP, Bestsellers, highlight...Reiterate offer Test #1 May 01, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,VMWemr,"Email #2A - Brand Story, USP, Bestsellers, highlight...Reiterate offer Test #1 May 01, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,Ufkbwb,"Email #3A - Social Proof & Testimonials Emails, reiterate offer",Email,live,242,98,0.40496,2,0.00826,1,0.00413,45.77,0.18913,0.0124,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,W3L52E,"Email #4A - Offer reminder, talk through mission & bestsellers. Us vs. them",Email,live,190,95,0.5,5,0.02632,2,0.01053,87.39,0.45995,0,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,RPTfp5,"Email #5A - Offer expires today, everything ok? reach out if you need support",Email,live,166,78,0.46988,0,0,0,0,0,0,0.01205,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,Y3rTxk,"Email #5A - Offer expires today, everything ok? reach out if you need support Test #1 May 01, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,XWNDbW,"Email #5A - Offer expires today, everything ok? reach out if you need support Test #1 May 01, 2026 Variation B",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
UWYuuc,MM | WELCOME FLOW,RKfZ3F,"Email is #6A - Hail Mary ""You have store credit waiting, expires today""",Email,live,63,28,0.44444,1,0.01587,0,0,0,0,0.01587,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,U7xAGR,Copy of Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,X9ZzsA,Copy of Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,VgWrAH,Copy of SMS #2,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,VscWhv,SMS #1,SMS,live,82,0,0,34,0.41463,23,0.28049,1423.26,17.35683,0.10976,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,T2L2ap,SMS #2,SMS,live,55,0,0,4,0.07273,0,0,0,0,0.03636,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,VYAJyJ,SMS #3,SMS,live,30,0,0,1,0.03333,0,0,0,0,0.06667,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,UJyDju,SMS #4,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
RRmbgx,MM | Welcome Series SMS,RG6EzK,SMS #7,SMS,live,0,0,0,0,0,0,0,0,0,0,0,0,,5,Moments With Him
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,UskGDE,Email #1 Repeat Customer: Keen on snatching this?,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,YaFJ9i,Email #1C Reminder of the product they have,Email,live,1,1,1,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,W4zjj4,Email #2 Email 2  Text Based Reminder. Anything we can help with? See what’s New >,Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
XuNFpp,MM | ABANDONED BROWSE FLOW DONE,Ushu9E,"Email #2 Email 2  Text Based Reminder. Anything we can help with? See what’s New > Test #1 May 04, 2026 Variation A",Email,live,0,0,0,0,0,0,0,0,0,0,0,0,,3,SteadFast
